,sim_name,method,expected_theta,theta_prom,error,est_theta_list,room.t60,mic_array.d,mic_array.n,mic_array.position,source.position,source.fs
10299,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",SCOT,126.25399999999999,101.792,0.01847,"[[  0.   102.38  90.    98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[8, 3, 1]",16000
10300,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",ECKART,126.25399999999999,100.648,0.02024,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[8, 3, 1]",16000
10301,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[10.0,6.0,1.0,]",HT,126.25399999999999,105.717,0.01302,"[[  0.   102.38  90.   102.38]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[8, 3, 1]",16000
10302,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",Classic,99.728,98.24,7e-05,"[[  0.   102.38  96.15  90.  ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[8, 3, 1]",16000
10303,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",ROTH,99.728,101.687,0.00012,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[8, 3, 1]",16000
10304,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",PHAT,99.728,101.687,0.00012,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[8, 3, 1]",16000
10305,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",SCOT,99.728,101.687,0.00012,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[8, 3, 1]",16000
10306,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",ECKART,99.728,95.507,0.00055,"[[  0.   102.38  90.    85.9 ]
 [   nan   0.   102.38  90.  ]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[8, 3, 1]",16000
10307,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[9.0,10.0,1.0,]",HT,99.728,100.648,3e-05,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[8, 3, 1]",16000
10308,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",Classic,75.579,95.507,0.01226,"[[  0.   102.38  90.    85.9 ]
 [   nan   0.   102.38  90.  ]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[8, 3, 1]",16000
10309,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",ROTH,75.579,88.292,0.00499,"[[ 0.   90.   90.   85.9 ]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[8, 3, 1]",16000
10310,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",PHAT,75.579,87.605,0.00446,"[[ 0.   90.   90.   81.78]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[8, 3, 1]",16000
10311,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",SCOT,75.579,87.605,0.00446,"[[ 0.   90.   90.   81.78]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[8, 3, 1]",16000
10312,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",ECKART,75.579,101.687,0.02104,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[8, 3, 1]",16000
10313,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[6.0,10.0,1.0,]",HT,75.579,84.517,0.00247,"[[ 0.   90.   83.85 81.78]
 [  nan  0.   77.62 83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[6, 10, 1]","[8, 3, 1]",16000
10314,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",Classic,68.199,89.317,0.01376,"[[ 0.  90.  90.  85.9]
 [ nan  0.  90.  90. ]
 [ nan  nan  0.  90. ]
 [ nan  nan  nan  0. ]]",0.95,0.1,4,"[7, 1, 1]","[8, 3, 1]",16000
10315,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",ROTH,68.199,86.58,0.01043,"[[ 0.   90.   83.85 81.78]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 1, 1]","[8, 3, 1]",16000
10316,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",PHAT,68.199,86.58,0.01043,"[[ 0.   90.   83.85 81.78]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 1, 1]","[8, 3, 1]",16000
10317,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",SCOT,68.199,86.58,0.01043,"[[ 0.   90.   83.85 81.78]
 [  nan  0.   90.   83.85]
 [  nan   nan  0.   90.  ]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 1, 1]","[8, 3, 1]",16000
10318,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",ECKART,68.199,98.923,0.02914,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[8, 3, 1]",16000
10319,"sim_T0.95s_d0.1_fs16000_s[8.0,3.0,1.0]_m[7.0,1.0,1.0,]",HT,68.199,81.415,0.00539,"[[ 0.   90.   83.85 81.78]
 [  nan  0.   77.62 77.62]
 [  nan   nan  0.   77.62]
 [  nan   nan   nan  0.  ]]",0.95,0.1,4,"[7, 1, 1]","[8, 3, 1]",16000
10320,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",Classic,180.0,98.923,0.20288,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[4, 5, 1]",16000
10321,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",ROTH,180.0,116.122,0.12594,"[[  0.    77.62 122.41 106.61]
 [   nan   0.   130.03 130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[4, 5, 1]",16000
10322,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",PHAT,180.0,140.667,0.04775,"[[  0.   130.03 149.04 124.87]
 [   nan   0.   180.   130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[4, 5, 1]",16000
10323,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",SCOT,180.0,140.667,0.04775,"[[  0.   130.03 149.04 124.87]
 [   nan   0.   180.   130.03]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[4, 5, 1]",16000
10324,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",ECKART,180.0,98.923,0.20288,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[4, 5, 1]",16000
10325,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,5.0,1.0,]",HT,180.0,135.425,0.06133,"[[  0.   149.04 115.39 120.01]
 [   nan   0.   149.04 130.03]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 5, 1]","[4, 5, 1]",16000
10326,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",Classic,155.556,113.542,0.05448,"[[  0.   115.39 108.76 110.93]
 [   nan   0.   115.39 115.39]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 4, 1]","[4, 5, 1]",16000
10327,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",ROTH,155.556,153.057,0.00019,"[[  0.   180.   180.    98.22]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 4, 1]","[4, 5, 1]",16000
10328,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",PHAT,155.556,150.512,0.00079,"[[  0.   180.   164.73  98.22]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 4, 1]","[4, 5, 1]",16000
10329,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",SCOT,155.556,150.512,0.00079,"[[  0.   180.   164.73  98.22]
 [   nan   0.   180.   164.73]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 4, 1]","[4, 5, 1]",16000
10330,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",ECKART,155.556,109.948,0.0642,"[[  0.   115.39 102.38 102.38]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 4, 1]","[4, 5, 1]",16000
10331,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,4.0,1.0,]",HT,155.556,150.025,0.00094,"[[  0.   149.04 164.73 158.27]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 4, 1]","[4, 5, 1]",16000
10332,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",Classic,147.171,98.923,0.07185,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[4, 5, 1]",16000
10333,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",ROTH,147.171,142.295,0.00073,"[[  0.   180.   164.73 180.  ]
 [   nan   0.   149.04  49.97]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[4, 5, 1]",16000
10334,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",PHAT,147.171,149.672,0.00019,"[[  0.   180.   164.73 135.61]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[4, 5, 1]",16000
10335,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",SCOT,147.171,149.672,0.00019,"[[  0.   180.   164.73 135.61]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[4, 5, 1]",16000
10336,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",ECKART,147.171,98.923,0.07185,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[4, 5, 1]",16000
10337,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,1.0,1.0,]",HT,147.171,149.04,0.00011,"[[  0.   149.04 149.04 149.04]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 1, 1]","[4, 5, 1]",16000
10338,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",Classic,162.64600000000002,112.437,0.07781,"[[  0.   115.39 108.76 110.93]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[4, 5, 1]",16000
10339,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",ROTH,162.64600000000002,125.693,0.04215,"[[  0.   115.39 102.38 102.38]
 [   nan   0.   180.   138.62]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[4, 5, 1]",16000
10340,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",PHAT,162.64600000000002,132.59,0.02788,"[[  0.   115.39 102.38 102.38]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[4, 5, 1]",16000
10341,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",SCOT,162.64600000000002,132.59,0.02788,"[[  0.   115.39 102.38 102.38]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[4, 5, 1]",16000
10342,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",ECKART,162.64600000000002,106.717,0.09655,"[[  0.   115.39 102.38 102.38]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[4, 5, 1]",16000
10343,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,4.0,1.0,]",HT,162.64600000000002,132.087,0.02882,"[[  0.   149.04 108.76 106.61]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 4, 1]","[4, 5, 1]",16000
10344,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",Classic,170.838,98.923,0.15962,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[4, 5, 1]",16000
10345,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",ROTH,170.838,146.587,0.01815,"[[  0.   130.03 180.    94.1 ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[4, 5, 1]",16000
10346,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",PHAT,170.838,127.355,0.05836,"[[  0.   130.03  49.97  94.1 ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[4, 5, 1]",16000
10347,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",SCOT,170.838,127.355,0.05836,"[[  0.   130.03  49.97  94.1 ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[4, 5, 1]",16000
10348,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",ECKART,170.838,98.923,0.15962,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[4, 5, 1]",16000
10349,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,4.0,1.0,]",HT,170.838,144.97,0.02065,"[[  0.   149.04 115.39 158.27]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 4, 1]","[4, 5, 1]",16000
10350,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",Classic,150.018,112.437,0.04359,"[[  0.   115.39 108.76 110.93]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[4, 5, 1]",16000
10351,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",ROTH,150.018,104.653,0.06352,"[[  0.   115.39 102.38  90.  ]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[4, 5, 1]",16000
10352,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",PHAT,150.018,112.43,0.04361,"[[  0.   115.39 102.38  90.  ]
 [   nan   0.   149.04 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[4, 5, 1]",16000
10353,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",SCOT,150.018,112.43,0.04361,"[[  0.   115.39 102.38  90.  ]
 [   nan   0.   149.04 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[4, 5, 1]",16000
10354,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",ECKART,150.018,109.948,0.04955,"[[  0.   115.39 108.76 102.38]
 [   nan   0.   115.39 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[4, 5, 1]",16000
10355,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,2.0,1.0,]",HT,150.018,140.263,0.00294,"[[  0.   130.03 115.39 149.04]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 2, 1]","[4, 5, 1]",16000
10356,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,6.0,1.0,]",Classic,170.838,98.923,0.15962,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[4, 5, 1]",16000
10357,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,6.0,1.0,]",ROTH,170.838,147.757,0.01644,"[[  0.   130.03 122.41  94.1 ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   180.  ]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[4, 5, 1]",16000
10358,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,6.0,1.0,]",PHAT,170.838,139.428,0.03045,"[[  0.   130.03 122.41  94.1 ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[4, 5, 1]",16000
10359,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,6.0,1.0,]",SCOT,170.838,139.428,0.03045,"[[  0.   130.03 122.41  94.1 ]
 [   nan   0.   180.   180.  ]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[4, 5, 1]",16000
10360,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,6.0,1.0,]",ECKART,170.838,98.923,0.15962,"[[  0.   102.38  96.15  94.1 ]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[4, 5, 1]",16000
10361,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[10.0,6.0,1.0,]",HT,170.838,144.97,0.02065,"[[  0.   149.04 115.39 158.27]
 [   nan   0.   149.04 149.04]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[10, 6, 1]","[4, 5, 1]",16000
10362,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,10.0,1.0,]",Classic,136.123,103.085,0.03369,"[[  0.   102.38 102.38 106.61]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[4, 5, 1]",16000
10363,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,10.0,1.0,]",ROTH,136.123,131.863,0.00056,"[[  0.   180.   108.76 135.61]
 [   nan   0.   149.04 102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[4, 5, 1]",16000
10364,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,10.0,1.0,]",PHAT,136.123,117.337,0.01089,"[[  0.   115.39 138.62 135.61]
 [   nan   0.   149.04  49.97]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[4, 5, 1]",16000
10365,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,10.0,1.0,]",SCOT,136.123,117.337,0.01089,"[[  0.   115.39 138.62 135.61]
 [   nan   0.   149.04  49.97]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[4, 5, 1]",16000
10366,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,10.0,1.0,]",ECKART,136.123,100.648,0.03884,"[[  0.   102.38 102.38  98.22]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[4, 5, 1]",16000
10367,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[9.0,10.0,1.0,]",HT,136.123,140.492,0.00059,"[[  0.   149.04 115.39 141.82]
 [   nan   0.   149.04 138.62]
 [   nan    nan   0.   149.04]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[9, 10, 1]","[4, 5, 1]",16000
10368,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,10.0,1.0,]",Classic,113.749,100.648,0.0053,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38 102.38]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[4, 5, 1]",16000
10369,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,10.0,1.0,]",ROTH,113.749,110.335,0.00036,"[[  0.   115.39  96.15 110.93]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[4, 5, 1]",16000
10370,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,10.0,1.0,]",PHAT,113.749,108.217,0.00094,"[[  0.   115.39  96.15  98.22]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[4, 5, 1]",16000
10371,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,10.0,1.0,]",SCOT,113.749,108.217,0.00094,"[[  0.   115.39  96.15  98.22]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[4, 5, 1]",16000
10372,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,10.0,1.0,]",ECKART,113.749,99.61,0.00617,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[4, 5, 1]",16000
10373,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[6.0,10.0,1.0,]",HT,113.749,116.597,0.00025,"[[  0.   130.03 108.76 106.61]
 [   nan   0.   115.39 108.76]
 [   nan    nan   0.   130.03]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[6, 10, 1]","[4, 5, 1]",16000
10374,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,1.0,1.0,]",Classic,128.66,99.61,0.02605,"[[  0.   102.38  96.15  98.22]
 [   nan   0.   102.38  96.15]
 [   nan    nan   0.   102.38]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[4, 5, 1]",16000
10375,"sim_T0.95s_d0.1_fs16000_s[4.0,5.0,1.0]_m[7.0,1.0,1.0,]",ROTH,128.66,119.653,0.0025,"[[  0.   115.39 102.38 102.38]
 [   nan   0.   180.   102.38]
 [   nan    nan   0.   115.39]
 [   nan    nan    nan   0.  ]]",0.95,0.1,4,"[7, 1, 1]","[4, 5, 1]",16000
